,filename,sentence,does sentence include punishment,probation,total sentences,sentence num,ratio in file,first עו*תרה*(ים)*(ות)*,first עו*תרה*(ים)*(ות)* ratio,last עו*תרה*(ים)*(ות)*,last עו*תרה*(ים)*(ות)* ratio,did עו*תרה*(ים)*(ות)* appear,עו*תרה*(ים)*(ות)* count,first ה*תובעת*,first ה*תובעת* ratio,last ה*תובעת*,last ה*תובעת* ratio,did ה*תובעת* appear,ה*תובעת* count,first ביקשה*,first ביקשה* ratio,last ביקשה*,last ביקשה* ratio,did ביקשה* appear,ביקשה* count,first ה*תביעה,first ה*תביעה ratio,last ה*תביעה,last ה*תביעה ratio,did ה*תביעה appear,ה*תביעה count,first מבחן,first מבחן ratio,last מבחן,last מבחן ratio,did מבחן appear,מבחן count,first צבאי,first צבאי ratio,last צבאי,last צבאי ratio,did צבאי appear,צבאי count,first בי*טחון,first בי*טחון ratio,last בי*טחון,last בי*טחון ratio,did בי*טחון appear,בי*טחון count,first קבע,first קבע ratio,last קבע,last קבע ratio,did קבע appear,קבע count,first דורשת*,first דורשת* ratio,last דורשת*,last דורשת* ratio,did דורשת* appear,דורשת* count,first בימים,first בימים ratio,last בימים,last בימים ratio,did בימים appear,בימים count,first בין,first בין ratio,last בין,last בין ratio,did בין appear,בין count,first מתחם,first מתחם ratio,last מתחם,last מתחם ratio,did מתחם appear,מתחם count,first יפחת,first יפחת ratio,last יפחת,last יפחת ratio,did יפחת appear,יפחת count,first יעלה,first יעלה ratio,last יעלה,last יעלה ratio,did יעלה appear,יעלה count,first נגזר,first נגזר ratio,last נגזר,last נגזר ratio,did נגזר appear,נגזר count,first נדון,first נדון ratio,last נדון,last נדון ratio,did נדון appear,נדון count,first ה*צדדים,first ה*צדדים ratio,last ה*צדדים,last ה*צדדים ratio,did ה*צדדים appear,ה*צדדים count,"first ""","first "" ratio","last ""","last "" ratio","did "" appear",""" count",first /,first / ratio,last /,last / ratio,did / appear,/ count,first \\,first \\ ratio,last \\,last \\ ratio,did \\ appear,\\ count,first :,first : ratio,last :,last : ratio,did : appear,: count,first גוזרת*(ים)*(ות)*,first גוזרת*(ים)*(ות)* ratio,last גוזרת*(ים)*(ות)*,last גוזרת*(ים)*(ות)* ratio,did גוזרת*(ים)*(ות)* appear,גוזרת*(ים)*(ות)* count,first [נמ]טילה*(ים)*(ות)*,first [נמ]טילה*(ים)*(ות)* ratio,last [נמ]טילה*(ים)*(ות)*,last [נמ]טילה*(ים)*(ות)* ratio,did [נמ]טילה*(ים)*(ות)* appear,[נמ]טילה*(ים)*(ות)* count,first  ד[(נה)(ן)(נים)(נות)],first  ד[(נה)(ן)(נים)(נות)] ratio,last  ד[(נה)(ן)(נים)(נות)],last  ד[(נה)(ן)(נים)(נות)] ratio,did  ד[(נה)(ן)(נים)(נות)] appear,ד[(נה)(ן)(נים)(נות)] count,first משיתה*,first משיתה* ratio,last משיתה*,last משיתה* ratio,did משיתה* appear,משיתה* count,first מחליטה*(ים)*(ות)*,first מחליטה*(ים)*(ות)* ratio,last מחליטה*(ים)*(ות)*,last מחליטה*(ים)*(ות)* ratio,did מחליטה*(ים)*(ות)* appear,מחליטה*(ים)*(ות)* count,first לגזור,first לגזור ratio,last לגזור,last לגזור ratio,did לגזור appear,לגזור count,first להטיל,first להטיל ratio,last להטיל,last להטיל ratio,did להטיל appear,להטיל count,first יי*מצא מתאים,first יי*מצא מתאים ratio,last יי*מצא מתאים,last יי*מצא מתאים ratio,did יי*מצא מתאים appear,יי*מצא מתאים count,first מאסר,first מאסר ratio,last מאסר,last מאסר ratio,did מאסר appear,מאסר count,first עונשין,first עונשין ratio,last עונשין,last עונשין ratio,did עונשין appear,עונשין count,first שירות,first שירות ratio,last שירות,last שירות ratio,did שירות appear,שירות count,first תנאי,first תנאי ratio,last תנאי,last תנאי ratio,did תנאי appear,תנאי count,first יעבור,first יעבור ratio,last יעבור,last יעבור ratio,did יעבור appear,יעבור count,first עבודות,first עבודות ratio,last עבודות,last עבודות ratio,did עבודות appear,עבודות count,first צו,first צו ratio,last צו,last צו ratio,did צו appear,צו count,first קהיל[הת]י?,first קהיל[הת]י? ratio,last קהיל[הת]י?,last קהיל[הת]י? ratio,did קהיל[הת]י? appear,קהיל[הת]י? count,first ציבור,first ציבור ratio,last ציבור,last ציבור ratio,did ציבור appear,ציבור count,first תועלת,first תועלת ratio,last תועלת,last תועלת ratio,did תועלת appear,תועלת count,first נאשם,first נאשם ratio,last נאשם,last נאשם ratio,did נאשם appear,נאשם count,first קנס,first קנס ratio,last קנס,last קנס ratio,did קנס appear,קנס count,first חודש,first חודש ratio,last חודש,last חודש ratio,did חודש appear,חודש count,first שנה,first שנה ratio,last שנה,last שנה ratio,did שנה appear,שנה count,first שנים,first שנים ratio,last שנים,last שנים ratio,did שנים appear,שנים count,first שנות,first שנות ratio,last שנות,last שנות ratio,did שנות appear,שנות count,first שעות,first שעות ratio,last שעות,last שעות ratio,did שעות appear,שעות count,first שנת,first שנת ratio,last שנת,last שנת ratio,did שנת appear,שנת count,first חדש,first חדש ratio,last חדש,last חדש ratio,did חדש appear,חדש count
0,SH-07-10-2702-180.txt,"     אכן, בענייננו, כנגד הנאשם תלוי ועומד עונש
מאסר מותנה בן 6 חודשים, כמפורט לעיל.",0,0,408,370,0.9068627451,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,47,0.5662650602,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,26,0.313253012,0,0,1,1,-1,0,-1,0,-1,0,63,0.7590361446,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt," יחד עם זאת, בנסיבותיו האישיות של הנאשם,
בעיית הסמים ממנה סובל הנאשם, הודאתו במיוחס לו, החיסכון בזמן שיפוטי יקר, לקיחת
האחריות על המעשים, התיקון שנעשה בכתב האישום, חלוף הזמן הניכר ממועד ביצוע העבירות
ושאר הנימוקים לקולא אשר פורטו לעיל, יש, לדידי, כדי לעלות בבחינת ""טעמים
שיירשמו"" כמצוות המחוקק, אשר בשלהם ראוי, כי חלק מהמאסר המותנה יופעל בחופף,
כך שבסופו של יום, יושת על הנאשם עונש ראוי, מידתי ומאוזן.",0,0,408,371,0.9093137255,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,264,0.6583541147,278,0.6932668329,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,320,0.7980049875,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,188,0.4688279302,282,0.7032418953,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,35,0.08728179551,372,0.927680798,1,3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"     לדידי, הפעלת
עונש מאסר מותנה זה, כולו במצטבר לעונש המאסר בפועל אשר יושת על הנאשם, יביא בסופו
של דבר להשתת עונש מאסר בפועל לתקופה ארוכה למדי, אשר לא תהא מידתית ומאוזנת
בנסיבות העניין, בזיקה לכל שפורט לעיל.",0,0,408,373,0.9142156863,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,23,0.1100478469,116,0.5550239234,1,3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,81,0.3875598086,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt," הנימוקים לקולא שפורטו בהרחבה לעיל, עלו
לדידי, לכדי ""טעמים שיירשמו"" אשר בשלהם ראוי, כי חלק מעונש המאסר המותנה
כאמור, יופעל בחופף לעונש המאסר בפועל שיושת על הנאשם, כך שבסופו של דבר, יושת על
נאשם זה עונש ראוי, מידתי ומאוזן, ובכך יצאו הן האינטרס הציבורי והן האינטרס הפרטי
של הנאשם – נשכרים.",0,0,408,374,0.9166666667,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,52,0.181184669,66,0.2299651568,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,98,0.3414634146,136,0.4738675958,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,244,0.850174216,0,0,1,1,-1,0,-1,0,-1,0,157,0.5470383275,273,0.9512195122,1,3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,     9 חודשי מאסר בפועל.,0,0,408,378,0.9264705882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,13,0.5416666667,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,7,0.2916666667,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"      הנני מורה על הפעלת עונש מאסר מותנה בן 6
חודשים אשר הוטל על הנאשם בת""פ 1468/05 של
בית משפט השלום בצפת ואשר הוארך בת""פ 1471/07
של בית משפט השלום בצפת, כך ש-3 חודשים ממנו יופעלו במצטבר לעונש המאסר בפועל אשר
הושת על הנאשם ו-3 חודשים ממנו יופעלו בחופף לו, כך שהנאשם ירצה סה""כ 12
חודשי מאסר בפועל.",0,0,408,380,0.931372549,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,73,0.2457912458,274,0.9225589226,1,3,80,0.2693602694,127,0.4276094276,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,30,0.101010101,286,0.962962963,1,3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,66,0.2222222222,262,0.8821548822,1,3,-1,0,-1,0,-1,0,46,0.1548821549,280,0.9427609428,1,4,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"     12 חודשי מאסר על תנאי, והתנאי הוא
שהנאשם לא יעבור תוך תקופה של שלוש שנים, כל עבירת אלימות מסוג פשע, ויורשע בגינה.",0,0,408,387,0.9485294118,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,14,0.1186440678,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,22,0.186440678,30,0.2542372881,1,2,49,0.4152542373,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,41,0.3474576271,0,0,1,1,-1,0,-1,0,-1,0,8,0.06779661017,0,0,1,1,-1,0,-1,0,-1,0,73,0.6186440678,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"    6
חודשי מאסר על תנאי, והתנאי הוא שהנאשם לא יעבור תוך תקופה של שלוש שנים, כל עבירת
אלימות מסוג עוון לרבות איום, או כל עבירה כלפי עובד ציבור,
או אחת מן העבירות הבאות: מעשה מגונה בפומבי, התנהגות פרועה במקום ציבורי או הפרת צו הגנה, ויורשע בגין אחת מאלה.",0,0,408,389,0.9534313725,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,167,0.6600790514,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,12,0.04743083004,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,20,0.0790513834,28,0.1106719368,1,2,47,0.185770751,0,0,1,1,-1,0,-1,0,-1,0,223,0.8814229249,0,0,1,1,-1,0,-1,0,-1,0,137,0.5415019763,208,0.8221343874,1,2,-1,0,-1,0,-1,0,39,0.1541501976,0,0,1,1,-1,0,-1,0,-1,0,6,0.02371541502,0,0,1,1,-1,0,-1,0,-1,0,71,0.2806324111,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"    נוכח
תקופת המאסר בפועל אשר הושתה על הנאשם, ומבלי להקל ראש בטיבם של המעשים, אינני
רואה מקום לחייב את הנאשם בתשלום קנס, ולפיכך אני נמנעת מלעשות כן.",0,0,408,391,0.9583333333,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,16,0.1073825503,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,41,0.2751677852,105,0.7046979866,1,2,117,0.7852348993,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"
תחת
זאת, הנני מחייבת את הנאשם בחתימה על התחייבות כספית בסך 5,000 ₪ או 25 ימי מאסר
תמורתה, להימנע במשך 3 שנים מלעבור כל עבירת אלימות או כל עבירה כלפי עובד הציבור
או אחת מן העבירות אשר עבר כאן.",0,0,408,392,0.9607843137,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,78,0.40625,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,156,0.8125,0,0,1,1,-1,0,-1,0,-1,0,26,0.1354166667,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,105,0.546875,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt," התשלום הראשון ישולם בתוך 30 יום ממועד שחרורו של הנאשם
מבית הסוהר נשוא עונש המאסר שהושת עליו כאן ובאופן רציף ועוקב ומידי חודש בחודשו.",0,0,408,397,0.9730392157,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,77,0.5789473684,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,50,0.3759398496,0,0,1,1,-1,0,-1,0,-1,0,121,0.9097744361,127,0.954887218,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
0,SH-07-10-2702-180.txt,"
באשר
לשוטרים האחרים, הרי שבנסיבות העניין, בשים לב לתקופת המאסר שהושתה על הנאשם, טיבם
של המעשים כלפי שוטרים אלה מבלי להקל בהם ראש, אינני רואה לחייב את הנאשם בתשלום
פיצוי גם לשוטרים אלה ומשכך אני נמנעת מלעשות כן.",0,0,408,398,0.9754901961,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,59,0.2796208531,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,166,0.7867298578,0,0,1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,75,0.355450237,152,0.7203791469,1,2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
